fips,cnip_2020_12,laborforce_2020_12,employed_2020_12,unemployment_percent_2020_12,ZIP
36061010400,919.3,521.6,493.8,5.33,10111
36061010400,919.3,521.6,493.8,5.33,10112
36061010400,919.3,521.6,493.8,5.33,10185
36061008200,3091.7,2280.2,2208.0,3.17,10016
36061008200,3091.7,2280.2,2208.0,3.17,10017
36061008200,3091.7,2280.2,2208.0,3.17,10165
36081023000,1812.7,990.2,872.6,11.88,11432
36081023000,1812.7,990.2,872.6,11.88,11435
36081064600,2870.8,1516.8,1329.4,12.35,11413
36081064600,2870.8,1516.8,1329.4,12.35,11422
36081059000,1431.8,656.5,567.1,13.62,11411
36081059000,1431.8,656.5,567.1,13.62,11429
36081059200,1311.9,780.3,661.1,15.28,11411
36081059200,1311.9,780.3,661.1,15.28,11429
36081049200,4550.0,2508.6,2192.5,12.6,11427
36081049200,4550.0,2508.6,2192.5,12.6,11428
36081076901,3435.5,2270.6,2169.3,4.46,11375
36081009800,2155.9,1091.3,908.5,16.75,11417
36081009800,2155.9,1091.3,908.5,16.75,11419
36081006201,5497.1,2400.3,2103.7,12.36,11414
36081124100,3318.1,1664.0,1443.8,13.23,11365
36081124100,3318.1,1664.0,1443.8,13.23,11366
36081147100,2798.8,1437.7,1329.8,7.51,11361
36081027500,5011.4,2881.2,2606.1,9.55,11372
36061021100,9271.9,4505.3,4225.8,6.2,10027
36005051600,3585.1,2127.0,1981.0,6.86,10464
36061031703,3887.0,3011.2,2913.1,3.26,10007
36061031703,3887.0,3011.2,2913.1,3.26,10080
36061031703,3887.0,3011.2,2913.1,3.26,10280
36061031703,3887.0,3011.2,2913.1,3.26,10281
36061031703,3887.0,3011.2,2913.1,3.26,10282
36061031703,3887.0,3011.2,2913.1,3.26,10285
36005039800,3066.2,1767.2,1498.3,15.22,10466
36005039800,3066.2,1767.2,1498.3,15.22,10469
36005037800,2324.8,1289.0,1054.3,18.21,10467
36047029500,3887.1,2516.4,2290.1,8.99,11221
36047029500,3887.1,2516.4,2290.1,8.99,11233
36047019700,3262.7,2191.3,2034.9,7.14,11205
36047019700,3262.7,2191.3,2034.9,7.14,11238
36047015700,3593.4,2755.3,2641.4,4.13,11215
36081099705,2306.3,1173.8,1078.0,8.16,11360
36081024000,4924.9,2788.1,2304.5,17.35,11432
36081024000,4924.9,2788.1,2304.5,17.35,11435
36085022600,6590.0,4065.4,3778.3,7.06,10309
36061001401,2743.9,1532.8,1474.6,3.8,10002
36061020102,3786.5,2615.9,2396.4,8.39,10026
36061020102,3786.5,2615.9,2396.4,8.39,10027
36005017300,4775.1,2062.3,1749.1,15.19,10451
36005017300,4775.1,2062.3,1749.1,15.19,10456
36061014801,2653.5,1613.6,1552.0,3.82,10028
36005005600,1876.8,800.3,637.7,20.32,10472
36005011800,4802.7,2306.0,2051.5,11.04,10465
36005014701,5108.0,2340.2,1781.9,23.86,10456
36005017901,3799.7,2047.1,1754.7,14.28,10456
36005020400,2714.8,1706.6,1398.0,18.08,10461
36005020400,2714.8,1706.6,1398.0,18.08,10462
36005024000,3276.4,1988.0,1701.1,14.43,10460
36005024000,3276.4,1988.0,1701.1,14.43,10462
36005030200,8607.5,4091.0,3640.0,11.02,10475
36005031600,1647.4,948.3,869.9,8.27,10469
36005038000,4058.5,2240.6,1806.2,19.39,10467
36005038000,4058.5,2240.6,1806.2,19.39,10469
36005042800,1878.7,1033.8,914.7,11.52,10466
36061003800,9014.2,6297.4,5900.7,6.3,10003
36061005400,4343.1,3100.6,2984.7,3.74,10010
36061005400,4343.1,3100.6,2984.7,3.74,10011
36061008800,6978.1,4377.4,4216.3,3.68,10016
36061008800,6978.1,4377.4,4216.3,3.68,10017
36061008800,6978.1,4377.4,4216.3,3.68,10158
36061012400,8322.0,5833.2,5629.9,3.49,10021
36061016800,3963.1,1651.3,1379.6,16.45,10029
36005001900,2152.7,1404.9,1165.2,17.06,10454
36005001900,2152.7,1404.9,1165.2,17.06,10455
36005006900,6057.3,3111.8,2709.2,12.94,10451
36005006900,6057.3,3111.8,2709.2,12.94,10455
36005015900,1638.6,558.0,471.9,15.43,10459
36005022401,2297.0,1415.8,1179.3,16.7,10462
36005022401,2297.0,1415.8,1179.3,16.7,10467
36005022500,5993.7,3049.1,2443.6,19.86,10456
36005022500,5993.7,3049.1,2443.6,19.86,10457
36005033700,2006.5,1068.3,988.3,7.49,10471
36005035900,1521.2,654.2,505.8,22.68,10460
36005037300,4078.3,2061.6,1669.2,19.03,10457
36005039700,3663.3,1369.3,1085.0,20.76,10458
36047005601,2292.0,1305.0,1197.0,8.28,11209
36047028502,2409.3,996.0,725.8,27.13,11206
36047035601,2956.7,1120.2,1003.5,10.42,11224
36061001300,4176.4,3746.7,3605.2,3.78,10004
36061001300,4176.4,3746.7,3605.2,3.78,10006
36061001300,4176.4,3746.7,3605.2,3.78,10007
36061004300,3769.4,2587.4,2441.4,5.64,10012
36061009500,2855.6,1602.4,1475.4,7.93,10001
36061011700,3780.5,3185.8,2966.7,6.88,10018
36061011700,3780.5,3185.8,2966.7,6.88,10036
36061013700,5985.2,4012.4,3798.4,5.33,10019
36061013700,5985.2,4012.4,3798.4,5.33,10105
36061013700,5985.2,4012.4,3798.4,5.33,10106
36061013700,5985.2,4012.4,3798.4,5.33,10107
36061024100,8041.5,4492.5,3963.7,11.77,10031
36061024100,8041.5,4492.5,3963.7,11.77,10032
36061025300,11837.8,7168.6,6133.7,14.44,10032
36061029500,7514.8,5174.0,4559.1,11.88,10034
36047009400,4146.7,2132.0,1911.1,10.36,11220
36047013400,3481.6,2070.7,1893.2,8.57,11209
36047013400,3481.6,2070.7,1893.2,8.57,11220
36047014000,1676.4,948.8,883.4,6.89,11228
36047014800,1092.2,496.8,445.9,10.25,11228
36047017200,2899.5,1404.7,1281.5,8.77,11214
36047017200,2899.5,1404.7,1281.5,8.77,11228
36047018200,3007.2,1576.8,1396.3,11.45,11214
36047020000,2127.1,905.2,819.8,9.43,11228
36047041000,1618.7,633.8,566.1,10.68,11223
36047041600,1643.1,753.2,672.9,10.66,11223
36047045400,1210.0,545.9,501.1,8.21,11230
36047050000,2972.9,1838.0,1738.4,5.42,11218
36047053000,2990.6,1500.8,1341.3,10.63,11230
36047056200,1364.6,633.7,584.5,7.76,11229
36047056600,2331.1,1181.2,1097.5,7.09,11229
36047057200,4300.1,1721.0,1367.4,20.55,11229
36047057200,4300.1,1721.0,1367.4,20.55,11235
36047058800,2922.6,1538.5,1418.7,7.79,11235
36047064400,2081.9,1176.1,1108.9,5.71,11229
36047064400,2081.9,1176.1,1108.9,5.71,11234
36047067000,2450.1,1452.7,1286.8,11.42,11234
36047072800,3312.4,1613.1,1380.8,14.4,11234
36047074400,1818.1,935.2,872.9,6.66,11210
36047074400,1818.1,935.2,872.9,6.66,11234
36047075200,824.7,398.0,375.0,5.78,11210
36047076000,2140.1,1005.1,915.4,8.92,11210
36047076000,2140.1,1005.1,915.4,8.92,11230
36047076600,1968.1,1167.0,1058.3,9.31,11210
36047076600,1968.1,1167.0,1058.3,9.31,11230
36047079000,4006.0,1925.0,1713.3,11.0,11210
36047079000,4006.0,1925.0,1713.3,11.0,11226
36047079200,2732.9,1589.2,1368.4,13.89,11226
36047080800,1046.9,153.5,107.4,30.03,11203
36047089400,2258.1,1188.3,974.6,17.98,11212
36047096200,1417.7,846.6,773.9,8.59,11236
36047112600,2796.0,1416.4,1141.9,19.38,11207
36047116400,2610.2,1289.5,1116.6,13.41,11208
36081012301,2596.3,1778.3,1619.1,8.95,11105
36081012301,2596.3,1778.3,1619.1,8.95,11370
36081018101,3102.6,2040.9,1868.3,8.46,11104
36081026901,4219.8,2648.9,2417.2,8.75,11372
36081026901,4219.8,2648.9,2417.2,8.75,11373
36081066701,2035.6,1037.0,938.3,9.52,11378
36081066701,2035.6,1037.0,938.3,9.52,11379
36081093402,3883.6,2056.2,1844.3,10.31,11694
36081099703,3279.7,1587.8,1471.1,7.35,11359
36081099703,3279.7,1587.8,1471.1,7.35,11360
36085014606,5377.9,3189.5,2949.1,7.54,10306
36085014606,5377.9,3189.5,2949.1,7.54,10308
36047118800,3854.9,1916.4,1672.7,12.72,11208
36047118800,3854.9,1916.4,1672.7,12.72,11416
36047118800,3854.9,1916.4,1672.7,12.72,11417
36047057000,3197.2,1394.7,1244.9,10.74,11229
36047099800,3091.0,1737.5,1584.2,8.82,11236
36047045200,1762.6,901.5,854.2,5.25,11230
36081113300,1505.2,754.4,685.1,9.19,11358
36081113300,1505.2,754.4,685.1,9.19,11361
36005037400,3048.8,1530.9,1224.1,20.04,10467
36005007200,4717.0,2469.9,2128.0,13.84,10472
36047042900,4302.1,3041.6,2645.9,13.01,11237
36047036100,2236.1,857.7,725.6,15.4,11212
36047036100,2236.1,857.7,725.6,15.4,11233
36081062000,1325.3,574.0,530.8,7.53,11413
36081062000,1325.3,574.0,530.8,7.53,11422
36081059800,1525.4,872.8,798.2,8.55,11411
36061028700,3660.9,2474.3,2207.4,10.79,10034
36061028700,3660.9,2474.3,2207.4,10.79,10040
36005027401,4130.8,2221.6,2040.8,8.14,10465
36061016100,5621.5,4100.9,3908.9,4.68,10023
36061016100,5621.5,4100.9,3908.9,4.68,10024
36005020900,3704.9,2031.5,1800.1,11.39,10452
36047051400,5835.9,3599.0,3186.6,11.46,11226
36047042600,3688.6,1744.1,1575.2,9.68,11204
36047042600,3688.6,1744.1,1575.2,9.68,11223
36047009600,4864.4,2741.4,2392.6,12.72,11220
36081068300,3848.5,1878.0,1680.8,10.5,11373
36081047300,4036.4,2000.0,1764.7,11.77,11373
36061010602,3928.3,2952.4,2881.5,2.4,10022
36061010602,3928.3,2952.4,2881.5,2.4,10065
36047015300,2387.9,1686.6,1594.3,5.47,11215
36061029900,3400.5,1384.8,1147.0,17.17,10034
36061019100,8835.8,5173.5,4794.2,7.33,10025
36061011100,4667.2,3620.2,3461.9,4.37,10001
36061011100,4667.2,3620.2,3461.9,4.37,10018
36005024100,5066.8,3017.3,2575.9,14.63,10453
36047021800,1952.2,774.8,709.1,8.48,11219
36047078200,4161.6,2047.5,1828.9,10.68,11210
36047018600,1811.2,895.0,813.3,9.13,11214
36047018600,1811.2,895.0,813.3,9.13,11228
36047049600,3377.8,1920.0,1746.5,9.04,11218
36081024500,4571.1,2392.6,2234.5,6.61,11377
36081000100,7342.8,6029.7,5775.8,4.21,11101
36081000100,7342.8,6029.7,5775.8,4.21,11109
36005041400,4500.2,2271.0,1986.3,12.54,10470
36005041400,4500.2,2271.0,1986.3,12.54,10550
36005023501,2427.6,1363.3,1155.5,15.24,10453
36061019800,2508.8,1418.0,1291.9,8.89,10035
36047027300,2846.4,1455.8,1295.9,10.98,11213
36047027300,2846.4,1455.8,1295.9,10.98,11216
36047027300,2846.4,1455.8,1295.9,10.98,11233
36081049600,2860.3,1567.8,1361.6,13.15,11428
36081017800,1894.1,1031.4,878.5,14.82,11420
36081048200,1425.2,745.2,618.9,16.95,11423
36081059400,1737.7,880.3,764.6,13.14,11411
36005005300,2783.4,1243.6,911.3,26.72,10453
36005020601,2000.7,1084.7,889.0,18.04,10462
36005031900,644.7,203.1,151.6,25.36,10471
36047038600,2884.0,1437.7,1250.5,13.02,11223
36047029400,2251.4,733.8,653.3,10.97,11214
36047074000,2933.9,1523.0,1383.7,9.15,11210
36047024600,2253.6,1132.3,1011.6,10.66,11204
36081005500,794.6,505.9,445.8,11.88,11101
36081005500,794.6,505.9,445.8,11.88,11106
36061020800,4685.3,3016.6,2711.1,10.13,10027
36061020800,4685.3,3016.6,2711.1,10.13,10035
36061020800,4685.3,3016.6,2711.1,10.13,10037
36061022200,2857.2,1621.5,1486.4,8.33,10027
36005003800,1166.0,555.8,439.5,20.92,10473
36047056100,3151.0,2313.7,2208.1,4.56,11222
36047056100,3151.0,2313.7,2208.1,4.56,11249
36047043100,3969.5,2769.2,2476.7,10.56,11221
36047043100,3969.5,2769.2,2476.7,10.56,11237
36047048500,2565.4,1993.4,1769.7,11.22,11206
36047048500,2565.4,1993.4,1769.7,11.22,11211
36047048500,2565.4,1993.4,1769.7,11.22,11237
36047000700,3224.9,2511.6,2402.8,4.33,11201
36081020200,1323.1,746.0,580.1,22.24,11435
36081013800,3029.9,1838.2,1678.3,8.7,11415
36081013800,3029.9,1838.2,1678.3,8.7,11418
36081056200,1582.1,903.7,806.6,10.74,11426
36081056200,1582.1,903.7,806.6,10.74,11428
36081055600,2035.0,1006.4,914.5,9.13,11427
36081055600,2035.0,1006.4,914.5,9.13,11428
36005027700,3718.2,2167.1,1824.9,15.79,10463
36061017900,8189.8,5055.6,4718.8,6.66,10024
36061017900,8189.8,5055.6,4718.8,6.66,10025
36047119400,2863.1,1504.7,1230.6,18.22,11208
36047098400,1834.2,1007.5,893.2,11.34,11236
36047080600,2778.1,1711.1,1515.0,11.46,11203
36047080600,2778.1,1711.1,1515.0,11.46,11225
36047045800,1191.9,512.7,459.6,10.36,11230
36081049302,2369.7,1288.3,1169.9,9.19,11373
36081049302,2369.7,1288.3,1169.9,9.19,11378
36081016900,5349.6,3130.6,2899.7,7.38,11104
36081016900,5349.6,3130.6,2899.7,7.38,11377
36081046100,2030.8,1093.0,947.5,13.31,11368
36081046100,2030.8,1093.0,947.5,13.31,11373
36081027100,6991.4,3707.2,3425.2,7.61,11373
36005034200,1659.1,870.9,719.1,17.43,10469
36061023200,7161.9,4318.2,3552.4,17.73,10030
36061023200,7161.9,4318.2,3552.4,17.73,10037
36061023200,7161.9,4318.2,3552.4,17.73,10039
36061014602,6813.0,4993.3,4780.0,4.27,10028
36061014602,6813.0,4993.3,4780.0,4.27,10128
36047032100,4950.7,3143.5,2748.9,12.55,11225
36047017900,3876.3,1942.0,1755.2,9.62,11217
36047017900,3876.3,1942.0,1755.2,9.62,11238
36081023800,3656.2,2242.1,1883.5,15.99,11435
36081028000,1539.0,923.4,808.1,12.49,11434
36081026200,978.7,561.4,462.9,17.55,11433
36081026200,978.7,561.4,462.9,17.55,11435
36081008800,3088.8,1855.5,1649.8,11.09,11417
36085030301,4482.7,2595.6,2360.9,9.04,10303
36085030301,4482.7,2595.6,2360.9,9.04,10314
36047013800,2682.3,1470.5,1347.5,8.36,11209
36047074200,2529.2,1327.6,1181.8,10.98,11210
36047111000,2465.8,1130.3,837.3,25.92,11207
36047044400,2408.8,1147.9,1077.2,6.16,11230
36081029300,1018.5,539.8,496.3,8.06,11377
36081094201,2849.2,1735.3,1511.2,12.91,11693
36081094201,2849.2,1735.3,1511.2,12.91,11694
36081033401,2845.1,1637.7,1391.2,15.05,11434
36081053601,1727.0,986.7,764.1,22.56,11411
36081053601,1727.0,986.7,764.1,22.56,11429
36081155102,7648.4,3863.3,3493.1,9.58,11004
36081155102,7648.4,3863.3,3493.1,9.58,11040
36081155102,7648.4,3863.3,3493.1,9.58,11426
36081109900,2760.2,1307.0,1212.5,7.23,11358
36081109900,2760.2,1307.0,1212.5,7.23,11361
36061007800,8277.0,6273.0,5876.5,6.32,10016
36005021501,3427.6,1788.8,1467.9,17.94,10453
36047117601,2473.8,1284.0,1120.7,12.72,11208
36047033700,3129.2,1772.2,1647.3,7.05,11213
36047033700,3129.2,1772.2,1647.3,7.05,11216
36047032900,4698.3,2739.7,2440.2,10.93,11225
36047036001,2838.1,889.0,787.1,11.46,11235
36081016400,3170.4,1762.3,1503.8,14.67,11419
36081016400,3170.4,1762.3,1503.8,14.67,11420
36081051600,1736.0,995.7,743.0,25.38,11411
36081051600,1736.0,995.7,743.0,25.38,11429
36085000600,2212.3,1002.2,891.4,11.06,10304
36085000600,2212.3,1002.2,891.4,11.06,10305
36081011800,2197.0,1329.2,1155.5,13.07,11419
36061007500,3501.6,2667.8,2507.4,6.01,10014
36061017700,8727.2,5167.1,4891.5,5.33,10024
36061017700,8727.2,5167.1,4891.5,5.33,10025
36061023801,7576.5,4428.2,4181.9,5.56,10044
36081051100,1720.8,1005.6,917.4,8.77,11378
36081058100,2369.9,1537.8,1424.7,7.35,11385
36005040701,2532.2,1658.1,1433.5,13.55,10468
36005043400,3095.6,1718.9,1490.2,13.31,10466
36005043400,3095.6,1718.9,1490.2,13.31,10470
36061001800,7180.0,3751.6,3420.5,8.83,10002
36061014200,4044.3,1852.5,1799.0,2.89,10028
36061014200,4044.3,1852.5,1799.0,2.89,10075
36005038600,7122.0,3887.0,3353.3,13.73,10466
36005038600,7122.0,3887.0,3353.3,13.73,10469
36081095400,4448.6,2296.7,1926.8,16.11,11692
36081012200,2849.5,1600.4,1390.9,13.09,11418
36005040100,3533.0,2128.3,1578.1,25.85,10468
36061019900,8048.3,3745.4,3511.1,6.26,10025
36061002201,6363.0,2920.6,2538.9,13.07,10002
36061023100,6005.4,4268.4,3866.9,9.41,10031
36061023100,6005.4,4268.4,3866.9,9.41,10039
36005019300,4363.0,2173.1,1699.7,21.78,10452
36081030904,3043.2,1655.2,1467.3,11.35,11370
36081030904,3043.2,1655.2,1467.3,11.35,11377
36081036500,2267.3,1352.7,1141.2,15.64,11368
36081036500,2267.3,1352.7,1141.2,15.64,11369
36081126700,4328.6,1929.4,1571.0,18.58,11366
36081126700,4328.6,1929.4,1571.0,18.58,11432
36081126700,4328.6,1929.4,1571.0,18.58,11439
36081024700,1294.8,640.8,588.0,8.24,11377
36085027302,2756.3,1472.9,1378.1,6.44,10306
36085027302,2756.3,1472.9,1378.1,6.44,10314
36081025100,5312.2,2942.8,2714.2,7.77,11377
36085020801,7616.8,4208.7,3875.6,7.91,10309
36085020801,7616.8,4208.7,3875.6,7.91,10312
36085020801,7616.8,4208.7,3875.6,7.91,10314
36081028100,4559.4,2668.8,2405.6,9.86,11372
36061017200,4957.6,2900.2,2282.8,21.29,10029
36005036000,2732.5,1394.8,1210.1,13.24,10469
36061008000,4804.9,3184.0,3013.7,5.35,10016
36061008000,4804.9,3184.0,3013.7,5.35,10017
36061008000,4804.9,3184.0,3013.7,5.35,10168
36061008000,4804.9,3184.0,3013.7,5.35,10178
36081039800,1550.6,975.4,846.7,13.19,11412
36081077903,2662.5,1662.0,1473.2,11.36,11367
36081071303,4901.2,3157.1,3019.2,4.37,11374
36081071303,4901.2,3157.1,3019.2,4.37,11375
36081138501,4034.4,1989.4,1845.3,7.24,11361
36081138501,4034.4,1989.4,1845.3,7.24,11364
36081086400,2320.4,1344.6,1181.5,12.13,11417
36081086400,2320.4,1344.6,1181.5,12.13,11420
36081058000,3448.5,1959.0,1621.9,17.21,11429
36005036502,1792.6,975.6,805.1,17.48,10457
36005036502,1792.6,975.6,805.1,17.48,10460
36047099600,3185.8,1757.9,1548.7,11.9,11236
36047031400,4521.9,1998.2,1789.0,10.47,11214
36047064200,1817.7,825.5,766.3,7.17,11210
36047064200,1817.7,825.5,766.3,7.17,11229
36047044800,1512.0,699.1,640.7,8.35,11204
36047044800,1512.0,699.1,640.7,8.35,11230
36081001900,2998.9,2506.6,2371.2,5.4,11101
36081085900,4958.8,2165.5,1984.9,8.34,11355
36081053900,3885.7,2450.4,2180.7,11.01,11237
36081053900,3885.7,2450.4,2180.7,11.01,11385
36081129102,3160.6,1685.6,1551.8,7.94,11364
36081129102,3160.6,1685.6,1551.8,7.94,11427
36061012200,2404.6,881.3,859.0,2.53,10021
36061012200,2404.6,881.3,859.0,2.53,10065
36005031800,1898.6,937.9,813.5,13.26,10469
36047034300,4009.2,1919.0,1646.6,14.19,11213
36047016500,4761.8,3837.0,3725.3,2.91,11215
36081120500,2581.3,708.6,633.7,10.57,11355
36081130100,3372.8,1654.4,1498.6,9.42,11427
36081130100,3372.8,1654.4,1498.6,9.42,11428
36081051700,1652.8,925.7,844.7,8.75,11378
36085029104,5942.7,3231.2,2952.4,8.63,10314
36081037100,1181.1,587.6,520.9,11.35,11369
36081148300,2369.1,1252.5,1174.5,6.23,11359
36081148300,2369.1,1252.5,1174.5,6.23,11363
36081072100,4351.5,2112.1,1864.2,11.74,11374
36081072100,4351.5,2112.1,1864.2,11.74,11375
36085009700,3341.4,1900.9,1703.0,10.41,10301
36085009700,3341.4,1900.9,1703.0,10.41,10310
36061026900,7859.1,4341.7,3672.9,15.4,10033
36061026900,7859.1,4341.7,3672.9,15.4,10040
36005028300,2077.8,1052.3,860.6,18.22,10463
36005013100,3821.1,2000.2,1686.2,15.7,10456
36005013100,3821.1,2000.2,1686.2,15.7,10459
36081026000,1783.8,968.8,718.7,25.82,11433
36081026000,1783.8,968.8,718.7,25.82,11435
36081006501,3272.4,2555.3,2401.1,6.03,11102
36081006501,3272.4,2555.3,2401.1,6.03,11103
36081041400,3697.5,2107.9,1691.4,19.76,11433
36085011402,3026.5,1734.0,1583.7,8.67,10306
36081045400,3731.9,1953.4,1703.3,12.8,11432
36081079200,1854.8,1034.6,877.5,15.18,11436
36081119300,1775.8,887.6,798.6,10.03,11358
36081026902,3104.2,1758.9,1577.2,10.33,11373
36081026902,3104.2,1758.9,1577.2,10.33,11380
36081116700,1627.2,709.5,637.2,10.19,11354
36081116700,1627.2,709.5,637.2,10.19,11355
36081116700,1627.2,709.5,637.2,10.19,11358
36081058900,3937.1,2599.3,2329.1,10.4,11385
36005015500,2178.9,1031.0,831.5,19.35,10460
36005026900,2818.0,1812.1,1507.0,16.84,10463
36005026900,2818.0,1812.1,1507.0,16.84,10468
36005009300,4725.5,2008.7,1752.0,12.78,10455
36005009300,4725.5,2008.7,1752.0,12.78,10459
36005009300,4725.5,2008.7,1752.0,12.78,10474
36081019400,2508.9,1415.6,1157.2,18.25,11435
36081019400,2508.9,1415.6,1157.2,18.25,11436
36081054800,2106.1,1080.9,950.0,12.11,11427
36081054800,2106.1,1080.9,950.0,12.11,11428
36081046600,2972.4,1587.7,1411.9,11.07,11432
36081064101,1972.6,993.9,911.6,8.28,11421
36081061000,1351.5,754.0,665.0,11.8,11411
36081061000,1351.5,754.0,665.0,11.8,11413
36081150702,2826.5,1184.0,1089.9,7.95,11020
36081150702,2826.5,1184.0,1089.9,7.95,11362
36081150702,2826.5,1184.0,1089.9,7.95,11363
36081141700,4510.3,2203.2,1939.8,11.96,11358
36081141700,4510.3,2203.2,1939.8,11.96,11365
36081045700,2764.2,1609.2,1453.0,9.71,11373
36081063900,2571.7,1421.3,1279.0,10.01,11385
36081046900,6509.6,3438.8,3142.4,8.62,11372
36081046900,6509.6,3438.8,3142.4,8.62,11373
36081066100,1324.0,655.5,614.1,6.32,11379
36081129103,3445.3,1806.3,1656.8,8.28,11364
36081058200,4257.5,2491.3,1990.8,20.09,11429
36081058700,2802.6,1646.1,1530.5,7.02,11385
36081005700,4006.7,2955.7,2595.7,12.18,11101
36081005700,4006.7,2955.7,2595.7,12.18,11106
36081017900,961.5,675.3,600.8,11.03,11101
36081017900,961.5,675.3,600.8,11.03,11104
36085024401,4977.3,2775.5,2564.5,7.6,10307
36085024401,4977.3,2775.5,2564.5,7.6,10309
36081037600,5247.3,2913.1,2516.6,13.61,11412
36081037600,5247.3,2913.1,2516.6,13.61,11413
36081010800,2836.5,1570.6,1353.0,13.85,11419
36047004700,1443.1,1150.0,1062.4,7.62,11201
36047004700,1443.1,1150.0,1062.4,7.62,11231
36047014300,3110.2,2257.6,2102.6,6.87,11215
36047014300,3110.2,2257.6,2102.6,6.87,11232
36047014900,4873.8,3805.7,3581.1,5.9,11215
36047016700,4335.4,3349.7,3242.3,3.21,11215
36047021300,3765.5,2507.7,2082.0,16.98,11225
36047024500,3879.8,2717.7,2342.2,13.82,11216
36047027100,2219.4,1317.6,1154.4,12.39,11213
36047027100,2219.4,1317.6,1154.4,12.39,11216
36047030900,1687.4,868.8,725.5,16.49,11213
36047042300,3633.0,2440.7,2055.5,15.78,11206
36047042300,3633.0,2440.7,2055.5,15.78,11221
36047042300,3633.0,2440.7,2055.5,15.78,11237
36047043700,4857.1,3332.8,2749.9,17.49,11207
36047043700,4857.1,3332.8,2749.9,17.49,11221
36047043700,4857.1,3332.8,2749.9,17.49,11237
36047056300,4625.9,3062.4,2795.4,8.72,11222
36081071702,3447.2,1684.2,1554.6,7.7,11373
36081071702,3447.2,1684.2,1554.6,7.7,11374
36081101001,8471.0,3703.1,3216.3,13.15,11691
36085013302,2321.9,1132.6,995.4,12.11,10302
36085013302,2321.9,1132.6,995.4,12.11,10310
36085017007,4282.2,2713.0,2472.2,8.88,10312
36085017012,3688.1,1824.8,1662.4,8.9,10312
36085031902,3942.6,1955.2,1768.5,9.55,10303
36081060600,1242.9,626.3,583.1,6.9,11411
36061010300,1938.0,1553.9,1473.9,5.15,10001
36061010300,1938.0,1553.9,1473.9,5.15,10116
36061010300,1938.0,1553.9,1473.9,5.15,10199
36061013900,10365.0,7550.2,7080.2,6.23,10019
36061013900,10365.0,7550.2,7080.2,6.23,10107
36047064000,1373.9,741.4,710.7,4.14,11229
36047064000,1373.9,741.4,710.7,4.14,11234
36047023200,3258.5,1506.1,1395.6,7.34,11204
36047023200,3258.5,1506.1,1395.6,7.34,11218
36047023200,3258.5,1506.1,1395.6,7.34,11219
36047061002,3505.9,1763.0,1688.5,4.23,11235
36047102200,1767.6,1056.2,974.0,7.78,11236
36047100400,2149.0,1256.9,1153.1,8.26,11236
36085021300,3894.2,2138.0,1932.9,9.59,10302
36085021300,3894.2,2138.0,1932.9,9.59,10303
36085006700,2129.5,1223.8,1138.0,7.01,10301
36085006700,2129.5,1223.8,1138.0,7.01,10310
36081040700,6254.6,3792.8,3384.9,10.75,11368
36061017000,7084.2,3385.7,2905.7,14.18,10029
36005005200,1556.2,746.0,659.3,11.62,10459
36005005200,1556.2,746.0,659.3,11.62,10472
36005009200,5102.4,3029.8,2491.2,17.78,10462
36005016200,1683.8,832.4,766.5,7.92,10465
36005017701,3594.7,1922.3,1661.8,13.55,10456
36005028400,565.9,136.2,118.5,13.0,10461
36005028400,565.9,136.2,118.5,13.0,10469
36005045800,4161.6,1819.3,1532.3,15.78,10466
36047061004,5364.0,1932.1,1808.1,6.42,11235
36061004800,6050.5,3751.7,3500.4,6.7,10003
36061004800,6050.5,3751.7,3500.4,6.7,10009
36061006000,4514.4,2921.0,2813.0,3.7,10009
36061006000,4514.4,2921.0,2813.0,3.7,10010
36061018200,7064.5,3353.6,2824.9,15.77,10029
36061018200,7064.5,3353.6,2824.9,15.77,10035
36061019200,3091.3,1223.7,1008.4,17.59,10035
36061021800,5960.0,3604.4,3193.1,11.41,10026
36061023600,5773.3,3089.8,2476.7,19.84,10039
36005011502,2998.3,1428.0,1195.1,16.31,10459
36005011502,2998.3,1428.0,1195.1,16.31,10474
36061023502,1606.2,1035.1,915.2,11.58,10039
36081000700,5241.8,4351.6,4108.6,5.58,11101
36081015100,2260.0,1539.8,1406.9,8.63,11103
36081018900,3003.6,1981.6,1819.3,8.19,11101
36081018900,3003.6,1981.6,1819.3,8.19,11104
36005026702,5477.9,3374.4,2813.9,16.61,10468
36061010601,7166.2,3086.5,2978.4,3.5,10022
36061014401,4577.1,3003.0,2847.9,5.16,10028
36081007100,3200.3,2363.4,2222.3,5.97,11102
36081008300,2257.3,1575.8,1406.3,10.76,11102
36081040500,2346.3,1466.4,1302.7,11.16,11368
36081046700,4853.1,2517.5,2236.0,11.18,11372
36081046700,4853.1,2517.5,2236.0,11.18,11373
36081037500,3118.8,1904.0,1704.8,10.46,11368
36081037500,3118.8,1904.0,1704.8,10.46,11372
36081041500,3085.1,1682.8,1532.5,8.93,11368
36081049900,4669.9,2430.2,2144.2,11.77,11373
36081052500,1834.0,1115.4,1032.7,7.41,11378
36081058300,3012.9,1893.5,1738.3,8.2,11385
36081059900,1161.4,583.7,506.6,13.21,11378
36081060100,1612.1,995.8,886.3,11.0,11378
36081060100,1612.1,995.8,886.3,11.0,11379
36081060100,1612.1,995.8,886.3,11.0,11385
36081069300,2578.4,1274.2,1147.1,9.97,11374
